SITE_TYPE,NAME,SITECODE,DepType,VARIABLE,VALUE,SCORE,LABEL,DATA_SRCE
ASSI,Killard,ASSI086,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballyquintin Point,ASSI087,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Teal Lough Part II,ASSI088,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Murlough,ASSI089,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Upper Lough Erne - Galloon,ASSI090,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Upper Lough Erne - Galloon,ASSI090,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Upper Lough Erne - Belleisle,ASSI093,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Upper Lough Erne - Belleisle,ASSI093,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Upper Lough Erne - Trannish,ASSI094,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Upper Lough Erne - Trannish,ASSI094,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Eastern Mournes,ASSI095,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Carlingford Lough,ASSI103,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,20.5755107976442,2,Some of site area,N Futures (2016 - 2018 baseline)
ASSI,Outer Belfast Lough,ASSI104,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Outer Ards,ASSI105,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Larne Lough,ASSI106,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,13.1557667037299,2,Some of site area,N Futures (2016 - 2018 baseline)
ASSI,White Park Bay,ASSI107,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Finn Floods,ASSI110,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Largalinny,ASSI111,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Largalinny,ASSI111,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Annachullion Lough,ASSI121,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Drumacrittin Lough,ASSI122,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Caldanagh Bog,ASSI123,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Cranny Bogs,ASSI124,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Dead Island Bog,ASSI125,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Frosses Bog,ASSI126,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Garry Bog Part II,ASSI127,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,McKean's Moss,ASSI128,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Tonnagh Beg Bog,ASSI129,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Tully Bog,ASSI130,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Wolf Island Bog,ASSI131,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Heron and Carrigullian Loughs,ASSI132,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Essan Burn and Mullyfamore,ASSI134,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough Melvin,ASSI140,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Lough Melvin,ASSI140,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Tullybrick Lough,ASSI146,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Turmennan,ASSI148,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Aughnadarragh Lough,ASSI149,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballybannan,ASSI150,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballycam,ASSI151,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballynagross Lower,ASSI152,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballykilbeg,ASSI153,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Corbally,ASSI155,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Carrowcarlin,ASSI156,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Castle Enigan,ASSI157,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Greenan Lough,ASSI158,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Loughmoney,ASSI159,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Greenan,ASSI160,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Breen Wood,ASSI161,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Straidkilly Wood,ASSI162,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Tow River Wood,ASSI163,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Craigantlet Woods,ASSI164,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,McKean's Moss Part II,ASSI165,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Knockninny Hill,ASSI166,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Knockninny Hill,ASSI166,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Carn/Glenshane Pass,ASSI167,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Glennasheevar,ASSI168,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Leathemstown,ASSI169,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Quoile,ASSI170,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Quoile,ASSI170,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Altikeeragh,ASSI171,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Rostrevor Wood,ASSI178,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Straghans Lough,ASSI179,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Moyrourkan Lough,ASSI180,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Drumcarn,ASSI182,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Crossbane Lough,ASSI183,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Cashel Loughs,ASSI189,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Tullysranadeega,ASSI190,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,The Cliffs of Magho,ASSI191,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,The Cliffs of Magho,ASSI191,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Castletown,ASSI193,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Ballyknock,ASSI194,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Silverbrook Wood,ASSI195,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Grange Wood,ASSI196,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Corbylin Wood,ASSI197,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Slieve Gullion,ASSI198,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,West Fermanagh Scarplands,ASSI201,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,West Fermanagh Scarplands,ASSI201,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Giant's Causeway and Dunseverick,ASSI202,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lurgan Lough,ASSI204,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Drumlougher Lough,ASSI205,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Loughaveely,ASSI206,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Kilnameel,ASSI207,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Bann Estuary,ASSI208,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Moneygal Bog Part II,ASSI209,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Peatlands Park,ASSI210,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Peatlands Park,ASSI210,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Hollymount,ASSI211,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Binevenagh,ASSI212,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Owenkillew River,ASSI213,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Levallymore,ASSI214,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Carrickastickan,ASSI215,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Tullyard,ASSI216,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballynanaghten,ASSI217,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Derryvore,ASSI221,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Selshion,ASSI222,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Cullentra Lough,ASSI223,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Cullentra Lough,ASSI223,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Fymore Lough,ASSI224,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Killough Bay and Strand Lough,ASSI225,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Bonds Glen,ASSI227,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Bonds Glen,ASSI227,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Aghanloo Wood,ASSI228,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Derrycloony Lough,ASSI237,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Fathom Upper,ASSI238,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Black Lough (Tyrone),ASSI239,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Drumcrow,ASSI240,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Newlands,ASSI241,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Errigal Glen,ASSI256,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballymacallion,ASSI257,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Smulgedon,ASSI258,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Castle River Valley,ASSI259,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballymacaldrack,ASSI260,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough McCall,ASSI261,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough na blaney bane,ASSI262,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Cruninish Island,ASSI263,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Hare Island,ASSI264,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Rathsherry,ASSI265,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballyrisk More,ASSI266,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Coolnasillagh,ASSI267,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Round Lough and Lough Fadda,ASSI268,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Devenish Island,ASSI269,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Sheepland Coast,ASSI273,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Dunaree Hill,ASSI274,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Dunaree Hill,ASSI274,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Kirlish,ASSI275,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Kirlish,ASSI275,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Sloughan and Willmount Glens,ASSI276,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Sloughan and Willmount Glens,ASSI276,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough Corr,ASSI294,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough Gullion,ASSI295,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,River Faughan and Tributaries,ASSI296,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Knocknashangan,ASSI297,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Blackslee,ASSI298,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Blackslee,ASSI298,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ross,ASSI299,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Scraghy,ASSI300,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Carey Valley,ASSI302,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Slieveanorra and Croaghan,ASSI303,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Moneystaghan Bog,ASSI305,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Knocknacloy,ASSI307,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Annaghagh Bog,ASSI308,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Mullaghcarn,ASSI309,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Mullaghcarn,ASSI309,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Tullyratty,ASSI321,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Drumbegger,ASSI322,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Little Deer Park,ASSI323,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Keadew,ASSI324,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
SAC,Ballynahone Bog,UK0016599,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Cuilcagh Mountain,UK0016603,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Cuilcagh Mountain,UK0016603,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Garron Plateau,UK0016606,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Garron Plateau,UK0016606,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Pettigoe Plateau,UK0016607,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Pettigoe Plateau,UK0016607,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Teal Lough,UK0016608,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Teal Lough,UK0016608,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Black Bog,UK0016609,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Garry Bog,UK0016610,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Fairy Water Bogs,UK0016611,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Murlough,UK0016612,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Magilligan,UK0016613,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Upper Lough Erne,UK0016614,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,50.2589781707222,3,Most of site area,N Futures (2016 - 2018 baseline)
SAC,Upper Lough Erne,UK0016614,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Eastern Mournes,UK0016615,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Eastern Mournes,UK0016615,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Strangford Lough,UK0016618,Grid Average,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
SAC,Strangford Lough,UK0016618,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Monawilkin,UK0016619,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
SAC,Monawilkin,UK0016619,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Derryleckagh,UK0016620,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Derryleckagh,UK0016620,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Magheraveely Marl Loughs,UK0016621,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Slieve Beagh,UK0016622,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Slieve Beagh,UK0016622,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Largalinny,UK0030045,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Largalinny,UK0030045,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Lough Melvin,UK0030047,Grid Average,Proportion of site area in CL exceedance,59.6274131274131,3,Most of site area,N Futures (2016 - 2018 baseline)
SAC,Lough Melvin,UK0030047,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
SAC,Lough Melvin,UK0030047,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Rathlin Island,UK0030055,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
SAC,Banagher Glen,UK0030083,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Banagher Glen,UK0030083,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Bann Estuary,UK0030084,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Binevenagh,UK0030089,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Breen Wood,UK0030097,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Breen Wood,UK0030097,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
SAC,Carn  Glenshane Pass,UK0030110,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
