ID,NAME,Dep_typ,VARIABLE,VALUE,LABEL,SCORE,DATA_SRCE
ASSI189,Cashel Loughs,Grid Average,% total N deposition from NI,43.1674064679772,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI190,Tullysranadeega,Grid Average,% dry NHx deposition from NI agriculture,52.8195437420921,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI190,Tullysranadeega,Grid Average,% total N deposition from Europe,41.7221000643691,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI190,Tullysranadeega,Grid Average,% total N deposition from NI,40.040824712259,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI191,The Cliffs of Magho,Grid Average,% dry NHx deposition from NI agriculture,55.8016593948626,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI191,The Cliffs of Magho,Grid Average,% total N deposition from Europe,37.6370371483204,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI191,The Cliffs of Magho,Grid Average,% total N deposition from NI,43.9512147405461,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI193,Castletown,Grid Average,% dry NHx deposition from NI agriculture,68.1769147788565,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI193,Castletown,Grid Average,% total N deposition from Europe,24.41400304414,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI193,Castletown,Grid Average,% total N deposition from NI,41.5525114155251,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI194,Ballyknock,Grid Average,% dry NHx deposition from NI agriculture,82.3045267489712,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI194,Ballyknock,Grid Average,% total N deposition from Europe,20.5796120884078,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI194,Ballyknock,Grid Average,% total N deposition from NI,54.9616599007668,Major contributions from NI sources,3,Source Attribution 2012
ASSI195,Silverbrook Wood,Grid Average,% dry NHx deposition from NI agriculture,76.6946878332441,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI195,Silverbrook Wood,Grid Average,% total N deposition from Europe,24.3836980306781,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI195,Silverbrook Wood,Grid Average,% total N deposition from NI,58.7928318259035,Major contributions from NI sources,3,Source Attribution 2012
ASSI196,Grange Wood,Grid Average,% dry NHx deposition from NI agriculture,79.2389649923897,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI196,Grange Wood,Grid Average,% total N deposition from Europe,21.3077505680384,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI196,Grange Wood,Grid Average,% total N deposition from NI,64.7185054279222,Major contributions from NI sources,3,Source Attribution 2012
ASSI197,Corbylin Wood,Grid Average,% dry NHx deposition from NI agriculture,76,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI197,Corbylin Wood,Grid Average,% total N deposition from Europe,27.6533770253049,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI197,Corbylin Wood,Grid Average,% total N deposition from NI,51.9388312397597,Major contributions from NI sources,3,Source Attribution 2012
ASSI198,Slieve Gullion,Grid Average,% dry NHx deposition from NI agriculture,67.8710121187087,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI198,Slieve Gullion,Grid Average,% total N deposition from Europe,31.6403649178568,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI198,Slieve Gullion,Grid Average,% total N deposition from NI,50.8696503437128,Major contributions from NI sources,3,Source Attribution 2012
ASSI201,West Fermanagh Scarplands,Grid Average,% dry NHx deposition from NI agriculture,54.2520082965781,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI201,West Fermanagh Scarplands,Grid Average,% total N deposition from Europe,39.8626694902804,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI201,West Fermanagh Scarplands,Grid Average,% total N deposition from NI,40.0059065173491,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI202,Giant's Causeway and Dunseverick,Grid Average,% dry NHx deposition from NI agriculture,80.3624713844219,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI202,Giant's Causeway and Dunseverick,Grid Average,% total N deposition from Europe,21.9441170371611,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI202,Giant's Causeway and Dunseverick,Grid Average,% total N deposition from NI,52.559112445271,Major contributions from NI sources,3,Source Attribution 2012
ASSI204,Lurgan Lough,Grid Average,% dry NHx deposition from NI agriculture,58.0388419215487,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI204,Lurgan Lough,Grid Average,% total N deposition from Europe,39.7174436482841,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI204,Lurgan Lough,Grid Average,% total N deposition from NI,37.1658785645905,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI205,Drumlougher Lough,Grid Average,% dry NHx deposition from NI agriculture,52.3133543638276,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI205,Drumlougher Lough,Grid Average,% total N deposition from Europe,42.0152671755725,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI205,Drumlougher Lough,Grid Average,% total N deposition from NI,36.9618320610687,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI206,Loughaveely,Grid Average,% dry NHx deposition from NI agriculture,53.3163265306123,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI206,Loughaveely,Grid Average,% total N deposition from Europe,42.3414023372287,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI206,Loughaveely,Grid Average,% total N deposition from NI,32.6377295492487,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI207,Kilnameel,Grid Average,% dry NHx deposition from NI agriculture,47.6160203432931,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI207,Kilnameel,Grid Average,% total N deposition from Europe,48.8440303657695,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI207,Kilnameel,Grid Average,% total N deposition from NI,32.1256038647343,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI208,Bann Estuary,Grid Average,% dry NHx deposition from NI agriculture,71.32577136616,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI208,Bann Estuary,Grid Average,% total N deposition from Europe,24.4993062312119,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI208,Bann Estuary,Grid Average,% total N deposition from NI,47.5089923702153,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI209,Moneygal Bog Part II,Grid Average,% dry NHx deposition from NI agriculture,71.7323651452282,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI209,Moneygal Bog Part II,Grid Average,% total N deposition from Europe,29.4957310565635,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI209,Moneygal Bog Part II,Grid Average,% total N deposition from NI,50.867129135539,Major contributions from NI sources,3,Source Attribution 2012
ASSI210,Peatlands Park,Grid Average,% dry NHx deposition from NI agriculture,82.5119821922847,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI210,Peatlands Park,Grid Average,% total N deposition from Europe,17.9386451453424,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI210,Peatlands Park,Grid Average,% total N deposition from NI,68.3039769271404,Major contributions from NI sources,3,Source Attribution 2012
ASSI211,Hollymount,Grid Average,% dry NHx deposition from NI agriculture,75.9379689844923,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI211,Hollymount,Grid Average,% total N deposition from Europe,24.5345345345345,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI211,Hollymount,Grid Average,% total N deposition from NI,47.3873873873874,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI212,Binevenagh,Grid Average,% dry NHx deposition from NI agriculture,73.5951535408398,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI212,Binevenagh,Grid Average,% total N deposition from Europe,20.0954861111111,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI212,Binevenagh,Grid Average,% total N deposition from NI,62.3697916666667,Major contributions from NI sources,3,Source Attribution 2012
ASSI213,Owenkillew River,Grid Average,% dry NHx deposition from NI agriculture,79.6701915866958,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI213,Owenkillew River,Grid Average,% total N deposition from Europe,21.8763710363821,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI213,Owenkillew River,Grid Average,% total N deposition from NI,60.8716837947026,Major contributions from NI sources,3,Source Attribution 2012
ASSI214,Levallymore,Grid Average,% dry NHx deposition from NI agriculture,72.4815246985609,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI214,Levallymore,Grid Average,% total N deposition from Europe,28.4049252749319,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI214,Levallymore,Grid Average,% total N deposition from NI,56.3492809474575,Major contributions from NI sources,3,Source Attribution 2012
ASSI215,Carrickastickan,Grid Average,% dry NHx deposition from NI agriculture,51.9380673017729,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI215,Carrickastickan,Grid Average,% total N deposition from Europe,40.9851613688794,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI215,Carrickastickan,Grid Average,% total N deposition from NI,34.6777065116876,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI216,Tullyard,Grid Average,% dry NHx deposition from NI agriculture,52.3133543638276,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI216,Tullyard,Grid Average,% total N deposition from Europe,42.0152671755725,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI216,Tullyard,Grid Average,% total N deposition from NI,36.9618320610687,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI217,Ballynanaghten,Grid Average,% dry NHx deposition from NI agriculture,80.0541516245487,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI217,Ballynanaghten,Grid Average,% total N deposition from Europe,18.8489208633094,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI217,Ballynanaghten,Grid Average,% total N deposition from NI,60.9548724656638,Major contributions from NI sources,3,Source Attribution 2012
ASSI221,Derryvore,Grid Average,% dry NHx deposition from NI agriculture,77.8475706021407,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI221,Derryvore,Grid Average,% total N deposition from Europe,20.3523528840803,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI221,Derryvore,Grid Average,% total N deposition from NI,55.8551276197384,Major contributions from NI sources,3,Source Attribution 2012
ASSI222,Selshion,Grid Average,% dry NHx deposition from NI agriculture,81.3696612665685,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI222,Selshion,Grid Average,% total N deposition from Europe,20.7379477511446,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI222,Selshion,Grid Average,% total N deposition from NI,63.0891462429303,Major contributions from NI sources,3,Source Attribution 2012
ASSI223,Cullentra Lough,Grid Average,% dry NHx deposition from NI agriculture,81.4185814185814,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI223,Cullentra Lough,Grid Average,% total N deposition from Europe,25.4335976214073,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI223,Cullentra Lough,Grid Average,% total N deposition from NI,58.2135777998018,Major contributions from NI sources,3,Source Attribution 2012
ASSI224,Fymore Lough,Grid Average,% dry NHx deposition from NI agriculture,78.6673983511575,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI224,Fymore Lough,Grid Average,% total N deposition from Europe,25.8316372418011,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI224,Fymore Lough,Grid Average,% total N deposition from NI,55.6764203856392,Major contributions from NI sources,3,Source Attribution 2012
ASSI225,Killough Bay and Strand Lough,Grid Average,% dry NHx deposition from NI agriculture,76.2771168649405,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI225,Killough Bay and Strand Lough,Grid Average,% total N deposition from Europe,25.0594614368452,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI225,Killough Bay and Strand Lough,Grid Average,% total N deposition from NI,43.7578188835356,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI227,Bonds Glen,Grid Average,% dry NHx deposition from NI agriculture,77.7476964831523,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI227,Bonds Glen,Grid Average,% total N deposition from Europe,25.0226680064914,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI227,Bonds Glen,Grid Average,% total N deposition from NI,55.3463314746154,Major contributions from NI sources,3,Source Attribution 2012
ASSI228,Aghanloo Wood,Grid Average,% dry NHx deposition from NI agriculture,75.1186412261379,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI228,Aghanloo Wood,Grid Average,% total N deposition from Europe,22.4496337466739,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI228,Aghanloo Wood,Grid Average,% total N deposition from NI,58.4725232953553,Major contributions from NI sources,3,Source Attribution 2012
ASSI237,Derrycloony Lough,Grid Average,% dry NHx deposition from NI agriculture,80.8446103593094,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI237,Derrycloony Lough,Grid Average,% total N deposition from Europe,24.4149556173227,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI237,Derrycloony Lough,Grid Average,% total N deposition from NI,59.7686721061598,Major contributions from NI sources,3,Source Attribution 2012
ASSI238,Fathom Upper,Grid Average,% dry NHx deposition from NI agriculture,64.8780487804878,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI238,Fathom Upper,Grid Average,% total N deposition from Europe,32.9563944028637,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI238,Fathom Upper,Grid Average,% total N deposition from NI,48.7878294825903,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI239,Black Lough (Tyrone),Grid Average,% dry NHx deposition from NI agriculture,83.4110938310005,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI239,Black Lough (Tyrone),Grid Average,% total N deposition from Europe,24.8505819440076,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI239,Black Lough (Tyrone),Grid Average,% total N deposition from NI,57.864108210129,Major contributions from NI sources,3,Source Attribution 2012
ASSI240,Drumcrow,Grid Average,% dry NHx deposition from NI agriculture,83.526999316473,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI240,Drumcrow,Grid Average,% total N deposition from Europe,18.6456040398809,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI240,Drumcrow,Grid Average,% total N deposition from NI,66.1789460054383,Major contributions from NI sources,3,Source Attribution 2012
ASSI241,Newlands,Grid Average,% dry NHx deposition from NI agriculture,78.9707750952986,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI241,Newlands,Grid Average,% total N deposition from Europe,19.9479618386817,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI241,Newlands,Grid Average,% total N deposition from NI,48.3954900260191,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI256,Errigal Glen,Grid Average,% dry NHx deposition from NI agriculture,81.7976513098464,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI256,Errigal Glen,Grid Average,% total N deposition from Europe,21.4567101461963,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI256,Errigal Glen,Grid Average,% total N deposition from NI,55.4057603081502,Major contributions from NI sources,3,Source Attribution 2012
ASSI257,Ballymacallion,Grid Average,% dry NHx deposition from NI agriculture,78.9696169088507,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI257,Ballymacallion,Grid Average,% total N deposition from Europe,20.1986183074266,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI257,Ballymacallion,Grid Average,% total N deposition from NI,61.9602763385147,Major contributions from NI sources,3,Source Attribution 2012
ASSI258,Smulgedon,Grid Average,% dry NHx deposition from NI agriculture,80.0741045697818,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI258,Smulgedon,Grid Average,% total N deposition from Europe,18.8801638784568,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI258,Smulgedon,Grid Average,% total N deposition from NI,64.7319904404234,Major contributions from NI sources,3,Source Attribution 2012
ASSI259,Castle River Valley,Grid Average,% dry NHx deposition from NI agriculture,80.0741045697818,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI259,Castle River Valley,Grid Average,% total N deposition from Europe,18.8801638784568,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI259,Castle River Valley,Grid Average,% total N deposition from NI,64.7319904404234,Major contributions from NI sources,3,Source Attribution 2012
ASSI260,Ballymacaldrack,Grid Average,% dry NHx deposition from NI agriculture,86.2587503240861,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI260,Ballymacaldrack,Grid Average,% total N deposition from Europe,14.6902100094034,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI260,Ballymacaldrack,Grid Average,% total N deposition from NI,67.1925608609341,Major contributions from NI sources,3,Source Attribution 2012
ASSI261,Lough McCall,Grid Average,% dry NHx deposition from NI agriculture,79.9019607843137,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI261,Lough McCall,Grid Average,% total N deposition from Europe,24.4222483352918,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI261,Lough McCall,Grid Average,% total N deposition from NI,60.3407755581669,Major contributions from NI sources,3,Source Attribution 2012
ASSI262,Lough na blaney bane,Grid Average,% dry NHx deposition from NI agriculture,66.8261562998405,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI262,Lough na blaney bane,Grid Average,% total N deposition from Europe,30.8658041797443,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI262,Lough na blaney bane,Grid Average,% total N deposition from NI,53.4103957743244,Major contributions from NI sources,3,Source Attribution 2012
ASSI263,Cruninish Island,Grid Average,% dry NHx deposition from NI agriculture,60.5633802816901,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI263,Cruninish Island,Grid Average,% total N deposition from Europe,36.0493827160494,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI263,Cruninish Island,Grid Average,% total N deposition from NI,39.7366255144033,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI264,Hare Island,Grid Average,% dry NHx deposition from NI agriculture,66.1741835147745,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI264,Hare Island,Grid Average,% total N deposition from Europe,30.4309274694095,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI264,Hare Island,Grid Average,% total N deposition from NI,45.0966483419046,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI265,Rathsherry,Grid Average,% dry NHx deposition from NI agriculture,87.1969933556606,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI265,Rathsherry,Grid Average,% total N deposition from Europe,15.5796605678816,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI265,Rathsherry,Grid Average,% total N deposition from NI,65.6086394564345,Major contributions from NI sources,3,Source Attribution 2012
ASSI266,Ballyrisk More,Grid Average,% dry NHx deposition from NI agriculture,75.531914893617,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI266,Ballyrisk More,Grid Average,% total N deposition from Europe,22.7917121046892,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI266,Ballyrisk More,Grid Average,% total N deposition from NI,57.9062159214831,Major contributions from NI sources,3,Source Attribution 2012
ASSI267,Coolnasillagh,Grid Average,% dry NHx deposition from NI agriculture,80.0741045697818,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI267,Coolnasillagh,Grid Average,% total N deposition from Europe,18.8801638784568,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI267,Coolnasillagh,Grid Average,% total N deposition from NI,64.7319904404234,Major contributions from NI sources,3,Source Attribution 2012
ASSI268,Round Lough and Lough Fadda,Grid Average,% dry NHx deposition from NI agriculture,80.7970792170338,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI268,Round Lough and Lough Fadda,Grid Average,% total N deposition from Europe,25.5891089628533,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI268,Round Lough and Lough Fadda,Grid Average,% total N deposition from NI,56.7349980581709,Major contributions from NI sources,3,Source Attribution 2012
ASSI269,Devenish Island,Grid Average,% dry NHx deposition from NI agriculture,69.4288913773796,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI269,Devenish Island,Grid Average,% total N deposition from Europe,29.5784502361378,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI269,Devenish Island,Grid Average,% total N deposition from NI,51.6004897673605,Major contributions from NI sources,3,Source Attribution 2012
ASSI270,Lough Navar Scarps and Lakes,Grid Average,% dry NHx deposition from NI agriculture,55.7321960228238,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI270,Lough Navar Scarps and Lakes,Grid Average,% total N deposition from Europe,37.6713866953444,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI270,Lough Navar Scarps and Lakes,Grid Average,% total N deposition from NI,43.9531450284516,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI271,Big Dog Scarps and Lakes,Grid Average,% dry NHx deposition from NI agriculture,54.2441540438724,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI271,Big Dog Scarps and Lakes,Grid Average,% total N deposition from Europe,39.9096570100555,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI271,Big Dog Scarps and Lakes,Grid Average,% total N deposition from NI,39.9481125138279,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI273,Sheepland Coast,Grid Average,% dry NHx deposition from NI agriculture,70.1388888888889,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI273,Sheepland Coast,Grid Average,% total N deposition from Europe,28.6908607258218,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI273,Sheepland Coast,Grid Average,% total N deposition from NI,31.8829564886947,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI274,Dunaree Hill,Grid Average,% dry NHx deposition from NI agriculture,77.466433158202,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI274,Dunaree Hill,Grid Average,% total N deposition from Europe,27.8439053789363,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI274,Dunaree Hill,Grid Average,% total N deposition from NI,53.1716136808799,Major contributions from NI sources,3,Source Attribution 2012
ASSI275,Kirlish,Grid Average,% dry NHx deposition from NI agriculture,79.5563139931741,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI275,Kirlish,Grid Average,% total N deposition from Europe,23.5883531769421,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI275,Kirlish,Grid Average,% total N deposition from NI,58.3048449840858,Major contributions from NI sources,3,Source Attribution 2012
ASSI276,Sloughan and Willmount Glens,Grid Average,% dry NHx deposition from NI agriculture,77.466433158202,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI276,Sloughan and Willmount Glens,Grid Average,% total N deposition from Europe,27.8439053789363,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI276,Sloughan and Willmount Glens,Grid Average,% total N deposition from NI,53.1716136808799,Major contributions from NI sources,3,Source Attribution 2012
ASSI294,Lough Corr,Grid Average,% dry NHx deposition from NI agriculture,79.5563139931741,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI294,Lough Corr,Grid Average,% total N deposition from Europe,23.5883531769421,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI294,Lough Corr,Grid Average,% total N deposition from NI,58.3048449840858,Major contributions from NI sources,3,Source Attribution 2012
ASSI295,Lough Gullion,Grid Average,% dry NHx deposition from NI agriculture,78.7166321136515,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI295,Lough Gullion,Grid Average,% total N deposition from Europe,20.8172931944368,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI295,Lough Gullion,Grid Average,% total N deposition from NI,54.8247680941902,Major contributions from NI sources,3,Source Attribution 2012
ASSI296,River Faughan and Tributaries,Grid Average,% dry NHx deposition from NI agriculture,74.8061149600545,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI296,River Faughan and Tributaries,Grid Average,% total N deposition from Europe,24.0881438643809,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI296,River Faughan and Tributaries,Grid Average,% total N deposition from NI,56.2443458839672,Major contributions from NI sources,3,Source Attribution 2012
ASSI297,Knocknashangan,Grid Average,% dry NHx deposition from NI agriculture,52.9531568228106,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI297,Knocknashangan,Grid Average,% total N deposition from Europe,44.1372955540198,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI297,Knocknashangan,Grid Average,% total N deposition from NI,31.2600783229671,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI298,Blackslee,Grid Average,% dry NHx deposition from NI agriculture,69.1927512355848,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI298,Blackslee,Grid Average,% total N deposition from Europe,35.660091047041,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI298,Blackslee,Grid Average,% total N deposition from NI,43.0618782667341,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI299,Ross,Grid Average,% dry NHx deposition from NI agriculture,38.2,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI299,Ross,Grid Average,% total N deposition from Europe,48.3448122639414,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI299,Ross,Grid Average,% total N deposition from NI,29.0379915574317,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI300,Scraghy,Grid Average,% dry NHx deposition from NI agriculture,69.9066874027994,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI300,Scraghy,Grid Average,% total N deposition from Europe,28.2578299776286,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI300,Scraghy,Grid Average,% total N deposition from NI,53.7611856823266,Major contributions from NI sources,3,Source Attribution 2012
ASSI302,Carey Valley,Grid Average,% dry NHx deposition from NI agriculture,75.4524901445139,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI302,Carey Valley,Grid Average,% total N deposition from Europe,21.600926840582,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI302,Carey Valley,Grid Average,% total N deposition from NI,49.2676011530272,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI303,Slieveanorra and Croaghan,Grid Average,% dry NHx deposition from NI agriculture,82.9738809543156,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI303,Slieveanorra and Croaghan,Grid Average,% total N deposition from Europe,16.1680895966922,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI303,Slieveanorra and Croaghan,Grid Average,% total N deposition from NI,63.99509651013,Major contributions from NI sources,3,Source Attribution 2012
ASSI305,Moneystaghan Bog,Grid Average,% dry NHx deposition from NI agriculture,84.6422080927233,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI305,Moneystaghan Bog,Grid Average,% total N deposition from Europe,18.2602189551466,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI305,Moneystaghan Bog,Grid Average,% total N deposition from NI,62.7406233806421,Major contributions from NI sources,3,Source Attribution 2012
ASSI307,Knocknacloy,Grid Average,% dry NHx deposition from NI agriculture,87.1615312791784,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI307,Knocknacloy,Grid Average,% total N deposition from Europe,20.7400497512438,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI307,Knocknacloy,Grid Average,% total N deposition from NI,61.4116915422886,Major contributions from NI sources,3,Source Attribution 2012
ASSI308,Annaghagh Bog,Grid Average,% dry NHx deposition from NI agriculture,84.0113673883307,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI308,Annaghagh Bog,Grid Average,% total N deposition from Europe,23.3040246775643,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI308,Annaghagh Bog,Grid Average,% total N deposition from NI,59.234959073134,Major contributions from NI sources,3,Source Attribution 2012
ASSI309,Mullaghcarn,Grid Average,% dry NHx deposition from NI agriculture,79.4894448269638,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI309,Mullaghcarn,Grid Average,% total N deposition from Europe,20.565019946693,Substantial contribution from European/RoI sources,2,Source Attribution 2012
